backend,id,track,selection,group,atoms,component_mae,component_rmse,component_p95,component_p99,component_max,vector_p95,vector_max,cf_sio_contact_A
deepmd,dft/etch/trj_CF2_30eV.extxyz:95,etch,prior_outlier,trj_CF2_30eV_case1,150,0.40819174630361105,0.6589587398617194,1.4357835203944367,1.946201178956398,4.440392397118151,1.8516921665077009,4.950073371375229,1.120981712607302
deepmd,dft/etch/trj_CF2_30eV.extxyz:97,etch,coverage,trj_CF2_30eV_case1,150,0.12125205864201152,0.1956831749187627,0.3612789268385766,0.8512856111402697,1.22590075762392,0.5029624451938655,1.855932831742987,1.1132385189167686
deepmd,dft/etch/trj_CF2_30eV.extxyz:105,etch,prior_outlier,trj_CF2_30eV_case1,150,0.11852791135045683,0.1712203781340282,0.372889030706921,0.5412097780340467,0.8511844542770386,0.5675625072737869,1.0307186015743859,1.1836807001890333
deepmd,dft/etch/trj_CF2_30eV.extxyz:129,etch,coverage,trj_CF2_30eV_case1,150,0.107055684154278,0.14670008005111054,0.33395952966028397,0.3928726037809405,0.5703558034226969,0.4185312538577999,0.6118550739700883,1.2054044964243331
deepmd,dft/etch/trj_CF2_30eV.extxyz:146,etch,prior_outlier,trj_CF2_30eV_case1,150,0.3525062460572778,0.6363420522635223,1.2940635700462524,2.039973242095298,5.260394088248171,1.9855675702123852,5.512804957881871,1.2147839314050886
deepmd,dft/etch/trj_CF2_30eV.extxyz:161,etch,coverage,trj_CF2_30eV_case1,150,0.11676420191448095,0.20019301742856913,0.34394262718794305,0.7427197701262778,1.800536078742981,0.7062284745453045,2.14012588944481,1.1903780911962376
deepmd,dft/etch/trj_CF2_30eV.extxyz:163,etch,prior_outlier,trj_CF2_30eV_case1,150,0.28991895092493825,0.5376703695543967,0.9095505691593754,1.8217133614538075,5.891468600362778,1.5759102416605317,5.900132182850039,1.1751170154499515
deepmd,dft/etch/trj_CF2_30eV.extxyz:193,etch,coverage,trj_CF2_30eV_case1,150,0.12608449402700403,0.17473568876304107,0.38618317001537644,0.49255461646141574,0.7456841997016668,0.4980065642949114,0.8376604383482295,1.2303657992645913
deepmd,dft/etch/trj_CF2_30eV.extxyz:226,etch,coverage,trj_CF2_30eV_case1,150,0.11939157447881303,0.1976532650625262,0.39604946553646597,0.7841922542585128,1.3888637567861677,0.6887399913664908,1.6172050710938068,1.1734564329364785
deepmd,dft/etch/trj_CF2_30eV.extxyz:232,etch,prior_outlier,trj_CF2_30eV_case1,150,0.5249863670609849,0.9557037540451635,1.8647117394511032,3.207532017145179,8.739208642914958,2.977324411426594,9.00296866390244,1.1676472069936201
deepmd,dft/etch/trj_CF2_30eV.extxyz:258,etch,coverage,trj_CF2_30eV_case1,150,0.13274840218207332,0.21020947591783182,0.4777377267052368,0.6907622182570743,1.5679409930677415,0.5917589907664754,1.6345823618653241,1.5185519418182574
deepmd,dft/etch/trj_CF2_30eV.extxyz:282,etch,prior_outlier,trj_CF2_30eV_case1,150,0.44094839749285486,0.7500847809918018,1.746597775420092,2.891002468081887,3.973894653222824,2.6325483339562767,5.445671761504869,1.536847422485394
deepmd,dft/etch/trj_CF2_30eV.extxyz:290,etch,coverage,trj_CF2_30eV_case1,150,0.1379026230368079,0.23344554583852953,0.48148393318942423,0.8468131461265722,1.8640606571394502,0.7900826046099018,2.0970567165208855,1.1039021695784448
deepmd,dft/etch/trj_CF2_30eV.extxyz:292,etch,prior_outlier,trj_CF2_30eV_case1,150,0.57697383179869,1.0165357554343581,2.010256951694998,4.347363805562872,6.344443576879382,3.6667187161687975,7.361139165653927,1.0402403568406686
deepmd,dft/etch/trj_CF2_30eV.extxyz:322,etch,coverage,trj_CF2_30eV_case1,150,0.13096160933109918,0.22143983075517323,0.40605402316833555,0.7639995819811284,2.4867160989445596,0.5572695694991793,2.503122923174455,1.288293444833124
deepmd,dft/etch/trj_CF2_30eV.extxyz:339,etch,prior_outlier,trj_CF2_30eV_case1,150,0.17251489502102318,0.27904751681310747,0.6255850623701652,1.0007502360021765,1.6502323756347153,0.8849130803619452,2.26432454547773,1.363121417922852
deepmd,dft/etch/trj_CF2_30eV.extxyz:344,etch,prior_outlier,trj_CF2_30eV_case1,150,0.40806984530714935,0.6862002605887929,1.5632877369691234,2.654775086360216,3.3883536884491443,2.3462359791473166,4.7086277739652695,1.2782018619920732
deepmd,dft/etch/trj_CF2_30eV.extxyz:354,etch,coverage,trj_CF2_30eV_case1,150,0.12460415446669526,0.18655722119257445,0.3954249674199291,0.5863979656807541,1.087355352309063,0.6151408670794466,1.1576383883552634,1.3054884143492023
deepmd,dft/etch/trj_CF2_30eV.extxyz:387,etch,coverage,trj_CF2_30eV_case1,150,0.11682535810425672,0.18591715563799072,0.4286951381682405,0.6585908224421483,1.1000459191879313,0.6121640170229006,1.1630482187996543,1.4711560080426516
deepmd,dft/etch/trj_CF2_30eV.extxyz:419,etch,coverage,trj_CF2_30eV_case1,150,0.07687579386849344,0.11743701961765951,0.2662298653602574,0.39549325218296405,0.5216170464274883,0.38314433012376936,0.7493054549773092,1.3802898246382913
deepmd,dft/etch/trj_CF2_30eV.extxyz:425,etch,prior_outlier,trj_CF2_30eV_case1,150,0.5537523598450498,0.854878771112751,1.7319868867730381,2.768883342063757,4.357312107814419,2.619336644433682,5.478613113858322,1.2781627439414756
deepmd,dft/etch/trj_CF2_30eV.extxyz:451,etch,coverage,trj_CF2_30eV_case1,150,0.09226115784800205,0.15138102384927585,0.2914834716266077,0.6444779201076929,0.9975082664568451,0.4768488529412136,1.3307516314355705,1.2043670536842155
deepmd,dft/etch/trj_CF2_30eV.extxyz:483,etch,coverage,trj_CF2_30eV_case1,150,0.08582509194555302,0.1268226204442585,0.2572780332112846,0.4207037482821496,0.7634072479196827,0.43886772946781843,0.8415546555232831,1.4659809002848585
deepmd,dft/etch/trj_CF2_30eV.extxyz:516,etch,coverage,trj_CF2_30eV_case1,150,0.11175661194527761,0.168586312766181,0.3596433617700793,0.525894778765382,1.2003440851384775,0.5103049100826225,1.3393426346488764,1.2709838708654015
deepmd,dft/etch/trj_CF2_30eV.extxyz:548,etch,coverage,trj_CF2_30eV_case1,150,0.09694446386820617,0.15132447698440898,0.3134261266296611,0.6676774732185835,0.7569270172327758,0.6151825271787994,0.9935658105176711,1.198916177220076
deepmd,dft/etch/trj_CF2_30eV.extxyz:580,etch,coverage,trj_CF2_30eV_case1,150,0.1263715603166808,0.19594785767317557,0.44243051495642677,0.7456508797619623,0.9804881503921599,0.73607734497811,1.1617190427581,1.165160933090357
deepmd,dft/etch/trj_CF2_30eV.extxyz:612,etch,coverage,trj_CF2_30eV_case1,150,0.12476855277558248,0.201399954025967,0.41589212099464606,0.7610750744041765,1.3078719237386203,0.6337369109276436,1.5654342247149504,1.2195900950729293
deepmd,dft/etch/trj_CF2_30eV.extxyz:644,etch,prior_outlier,trj_CF2_30eV_case1,150,0.48441805835684115,0.7714594124306967,1.6372933538143188,2.4129382845264105,5.677537117398262,2.425617380352355,5.903415294476669,1.1374532957444887
deepmd,dft/etch/trj_CF2_30eV.extxyz:645,etch,coverage,trj_CF2_30eV_case1,150,0.1419596450402672,0.21078513764051962,0.4178962973154287,0.6930592487346917,1.2601785038583335,0.6207071587408571,1.6485990416282668,1.142716062720741
deepmd,dft/etch/trj_CF2_30eV.extxyz:650,etch,prior_outlier,trj_CF2_30eV_case1,150,0.334681669159507,0.5654363307006368,1.2112510472960134,2.092460536265248,3.962013269541651,1.7207109674493541,5.495865175307711,1.4723111084278335
deepmd,dft/etch/trj_CF2_30eV.extxyz:677,etch,coverage,trj_CF2_30eV_case1,150,0.12251660391006443,0.19516434238779884,0.40973093474509437,0.7050236227079378,1.641654835640788,0.6638630060941477,1.799810133177957,1.1622392180614114
deepmd,dft/etch/trj_CF2_30eV.extxyz:709,etch,coverage,trj_CF2_30eV_case1,150,0.11512661082950412,0.18199487276913717,0.3528132563033793,0.7617405331684851,1.0977203220391276,0.6256294177765697,1.537951625685674,1.1512601791080939
deepmd,dft/etch/trj_CF2_30eV.extxyz:741,etch,coverage,trj_CF2_30eV_case1,151,0.08662988318347242,0.12964784478634064,0.2610015425019383,0.45664433364239776,0.8161524696390927,0.44847918218267435,0.8475405688595904,1.165289663560095
deepmd,dft/etch/trj_CF2_30eV.extxyz:773,etch,coverage,trj_CF2_30eV_case1,150,0.14369172135348346,0.2182454319859493,0.4947482448084265,0.7205321277051737,1.348286173537165,0.6758327746555235,1.7116394163294868,1.3949551964131324
deepmd,dft/etch/trj_CF2_30eV.extxyz:806,etch,coverage,trj_CF2_30eV_case1,150,0.14105867215985102,0.23650780801568905,0.47830574717096525,0.921767974180474,1.6142337693990396,0.7583484909705547,2.4156901662235497,1.1416654501210053
deepmd,dft/etch/trj_CF2_30eV.extxyz:838,etch,coverage,trj_CF2_30eV_case1,150,0.12583802867309243,0.20264388090934687,0.38713055172407984,0.808986057863972,1.474741352465093,0.783907451587427,1.7130853434757196,1.1536897329871678
deepmd,dft/etch/trj_CF2_30eV.extxyz:870,etch,coverage,trj_CF2_30eV_case1,150,0.1036410382553668,0.14808761084620062,0.3397371366626162,0.4376354978203667,0.5993774115002157,0.5031695204200051,0.7019663382006412,1.3112970677920375
deepmd,dft/etch/trj_CF2_30eV.extxyz:874,etch,prior_outlier,trj_CF2_30eV_case1,150,0.5637047594624981,0.9809418625552896,2.1686887139803,3.435007657885044,8.070061010348379,3.0094128181094546,8.1977368647184,1.220040982918196
deepmd,dft/etch/trj_CF2_30eV.extxyz:902,etch,coverage,trj_CF2_30eV_case1,150,0.22019678469478457,0.3418792857299641,0.7373872145066036,1.1972188389256906,2.504879531464474,1.1107599517103135,2.916583111327804,1.386686698573258
deepmd,dft/etch/trj_CF2_30eV.extxyz:935,etch,coverage,trj_CF2_30eV_case1,150,0.07218339547274613,0.10834322003041831,0.22156003893373727,0.4322530148892975,0.6620338556636498,0.33175828654869977,0.7796738026200718,1.3411562175973366
deepmd,dft/etch/trj_CF2_30eV.extxyz:958,etch,prior_outlier,trj_CF2_30eV_case1,150,0.08276349397894923,0.12928528331218878,0.23879778347297806,0.4839871090913707,0.903185288872717,0.40342590392783007,1.0469934685953142,0.9210320298447815
deepmd,dft/etch/trj_CF2_30eV.extxyz:959,etch,prior_outlier,trj_CF2_30eV_case1,150,0.1439270742726823,0.242002395222167,0.4924603401665404,0.8039763632872473,1.9767635725607446,0.824586230910917,2.107466362445002,0.9356815697661205
deepmd,dft/etch/trj_CF2_30eV.extxyz:967,etch,coverage,trj_CF2_30eV_case1,150,0.06755616249176115,0.1082081231034973,0.21405454014877276,0.42798245180572886,0.6895942656538248,0.39644115079700076,0.8727649912561568,1.168332144554793
deepmd,dft/etch/trj_CF2_30eV.extxyz:999,etch,coverage,trj_CF2_30eV_case1,150,0.12534619808592196,0.19790172083066288,0.44311517124547983,0.7287891956109169,0.9410213055130616,0.720695517540977,0.9985580123576837,1.1717508267545613
deepmd,dft/etch/trj_CF3_30eV.extxyz:0,etch,coverage,trj_CF3_30eV_case1,150,0.1185969534834389,0.17289165535281686,0.37637741010102815,0.5444911116329294,0.9633380066605807,0.5709495256957252,1.0963362546262871,
deepmd,dft/etch/trj_CF3_30eV.extxyz:32,etch,coverage,trj_CF3_30eV_case1,150,0.07727709019509262,0.10758333860428944,0.24376847380928257,0.34217170369221567,0.4747841288100937,0.380637283237314,0.5410378045770531,1.2120231020900523
deepmd,dft/etch/trj_CF3_30eV.extxyz:64,etch,coverage,trj_CF3_30eV_case1,150,0.12606185341770612,0.20986860788347955,0.4367330612249642,0.8307465752772987,1.4591528982100783,0.6871213785962356,1.492918480015733,1.3714955340794934
deepmd,dft/etch/trj_CF3_30eV.extxyz:97,etch,coverage,trj_CF3_30eV_case1,150,0.15190469882768595,0.23027392520134288,0.5017984611399382,0.7912923374482426,1.3820902742068768,0.7385819396411532,1.7230233964215071,1.1713667231059617
deepmd,dft/etch/trj_CF3_30eV.extxyz:129,etch,coverage,trj_CF3_30eV_case1,150,0.1696313143672262,0.28314500921165614,0.5254573135140919,1.1572625238686935,2.5199246412401424,0.8325169658936733,2.8021445295556027,1.192476414861108
deepmd,dft/etch/trj_CF3_30eV.extxyz:161,etch,coverage,trj_CF3_30eV_case1,150,0.15909064203371062,0.2312086066353156,0.4734661165113916,0.7975382109106457,1.238150138842821,0.7580674931615333,1.3366050408124504,1.2038687636117167
deepmd,dft/etch/trj_CF3_30eV.extxyz:193,etch,coverage,trj_CF3_30eV_case1,150,0.0716998120392168,0.09748540270167629,0.1999567229293862,0.2996207504120397,0.44139734794082863,0.31982389922739407,0.503210236755908,1.1910499569707416
deepmd,dft/etch/trj_CF3_30eV.extxyz:226,etch,coverage,trj_CF3_30eV_case1,150,0.08622859380135096,0.12808016930213165,0.2892162902189778,0.4555840300352546,0.6348498550357817,0.40269636290652716,0.8901830864031882,1.0592922165295118
deepmd,dft/etch/trj_CF3_30eV.extxyz:258,etch,coverage,trj_CF3_30eV_case1,150,0.13013553621959661,0.18545745786468212,0.37410287156978606,0.5659711957648511,1.043056429157518,0.6027766540550542,1.1108769169708732,1.2060265337047962
deepmd,dft/etch/trj_CF3_30eV.extxyz:290,etch,coverage,trj_CF3_30eV_case1,150,0.0822187888246627,0.11095434761175464,0.22962775907092595,0.36331174445231723,0.4047235954132078,0.3801963184031697,0.46916624125102946,1.313811249761548
deepmd,dft/etch/trj_CF3_30eV.extxyz:322,etch,coverage,trj_CF3_30eV_case1,150,0.15781739222324384,0.2451241909767318,0.470599036132803,1.0214087676566939,1.229157705354631,0.9792401445839333,1.6186044826653574,1.3100381673829193
deepmd,dft/etch/trj_CF3_30eV.extxyz:354,etch,coverage,trj_CF3_30eV_case1,150,0.13748726999462535,0.22782197697922826,0.3944930360215191,0.9563429716141768,1.93189676554507,0.6356559996616499,2.0590613251575998,1.215606844337429
deepmd,dft/etch/trj_CF3_30eV.extxyz:387,etch,coverage,trj_CF3_30eV_case1,150,0.11581658845905883,0.1674572133763079,0.3838974805097375,0.6209919797483301,0.6810735000902415,0.5723589557258887,0.943931786556161,1.1555950847939753
deepmd,dft/etch/trj_CF3_30eV.extxyz:419,etch,coverage,trj_CF3_30eV_case1,150,0.1510895589745581,0.21987040965421525,0.4378894184837045,0.6597276738995584,1.4966187230066657,0.675894384778099,1.9373093698934172,1.5253851972534673
deepmd,dft/etch/trj_CF3_30eV.extxyz:451,etch,coverage,trj_CF3_30eV_case1,150,0.17278625474875733,0.24732021285995748,0.4997123878035087,0.7853940172619148,1.2563436007890105,0.793581378132279,1.3832599247013286,1.303687079018582
deepmd,dft/etch/trj_CF3_30eV.extxyz:483,etch,coverage,trj_CF3_30eV_case1,150,0.0980961485046912,0.14123243484505144,0.2943952610336859,0.48921083349560984,0.6623937320381468,0.5123913798846785,0.7332292678334711,1.240806189539687
deepmd,dft/etch/trj_CF3_30eV.extxyz:516,etch,coverage,trj_CF3_30eV_case1,150,0.1947401151436255,0.2773957848406261,0.5331481643315527,0.9536511043441588,1.3131025098229647,0.8895834710021224,1.339024923457336,1.5355455056754266
deepmd,dft/etch/trj_CF3_30eV.extxyz:548,etch,coverage,trj_CF3_30eV_case1,150,0.1504963130939628,0.22939998717637672,0.4678687763761818,0.8201812132696249,1.5706233791780473,0.6609390318891177,1.660921386962323,1.513803157613297
deepmd,dft/etch/trj_CF3_30eV.extxyz:580,etch,coverage,trj_CF3_30eV_case1,150,0.16519104732402803,0.24684925804555927,0.5314102592336796,0.7595193160246374,1.6671705239714756,0.7993468647535843,2.047054451193968,1.4886235252742723
deepmd,dft/etch/trj_CF3_30eV.extxyz:612,etch,coverage,trj_CF3_30eV_case1,150,0.13325670171557508,0.1992420225494027,0.3960280888000745,0.6889249676502256,1.346658387666002,0.7176675436695806,1.4047717673396167,1.4515164484083547
deepmd,dft/etch/trj_CF3_30eV.extxyz:645,etch,coverage,trj_CF3_30eV_case1,150,0.1841917843455996,0.29739651489260677,0.5587589159448145,0.8311781515143799,2.158223364705503,0.7919020528484753,2.695053405389791,1.3470708964267615
deepmd,dft/etch/trj_CF3_30eV.extxyz:677,etch,coverage,trj_CF3_30eV_case1,150,0.08940467523492676,0.1450954400202123,0.28557698857316743,0.6122331548202374,0.8297907699763476,0.5231782116233205,1.0614595344431854,1.2503999360204716
deepmd,dft/etch/trj_CF3_30eV.extxyz:709,etch,coverage,trj_CF3_30eV_case1,150,0.17968658560410347,0.2854032603666632,0.5631474858615418,1.1084184366890864,1.9137086235632002,0.9553895534606632,2.2091412668405708,1.1506954418959003
deepmd,dft/etch/trj_CF3_30eV.extxyz:741,etch,coverage,trj_CF3_30eV_case1,150,0.1369868821228441,0.2746022924612275,0.4227466088429937,0.9308023824659027,2.994958797870636,0.7045268995406059,3.0139854493002574,1.4182383438618476
deepmd,dft/etch/trj_CF3_30eV.extxyz:773,etch,coverage,trj_CF3_30eV_case1,150,0.11937915270187938,0.18424215953755932,0.39089996923633363,0.7063863916327666,1.1835325438435076,0.7044144617814317,1.2219367622017234,1.2613088440187834
deepmd,dft/etch/trj_CF3_30eV.extxyz:806,etch,coverage,trj_CF3_30eV_case1,150,0.16218607876464414,0.22468595229767824,0.48440966563568055,0.7188272783760167,0.808111510641575,0.7498171851846588,1.1326682674755135,1.204740635987677
deepmd,dft/etch/trj_CF3_30eV.extxyz:838,etch,coverage,trj_CF3_30eV_case1,150,0.1090265438958352,0.16161844042444262,0.36524101324956654,0.502886434570866,1.0401994286639198,0.49207158611406665,1.085884803322753,1.4765838953476356
deepmd,dft/etch/trj_CF3_30eV.extxyz:870,etch,coverage,trj_CF3_30eV_case1,150,0.1553220750443687,0.2595200738633955,0.5226584132635822,1.0179561891149826,1.6733797746186907,0.9423542420992981,2.0005964334753994,1.3563922736435794
deepmd,dft/etch/trj_CF3_30eV.extxyz:902,etch,coverage,trj_CF3_30eV_case1,150,0.1371626548399999,0.21908612350530926,0.4761153897792798,0.7902032357230423,1.3972392216635345,0.8675351652410649,1.508429940548302,1.3346909754696015
deepmd,dft/etch/trj_CF3_30eV.extxyz:935,etch,coverage,trj_CF3_30eV_case1,150,0.10708653350853593,0.17189902575123758,0.3340262603729981,0.7465123703814548,1.0589852939633206,0.535675008978046,1.532660454198906,1.4882540105774957
deepmd,dft/etch/trj_CF3_30eV.extxyz:967,etch,coverage,trj_CF3_30eV_case1,150,0.09862942755061872,0.15379531536283034,0.3125055308732748,0.44042439864026606,1.2072759776689708,0.4533682254529374,1.4136979641504384,1.2922074136917818
