step,time_fs,potential_eV,kinetic_eV,total_eV,carbon_z_A,carbon_vz_A_fs,carbon_min_original_substrate_distance_A,top_clearance_A
203,50.75,-1135.2513087540865,28.15976688343513,-1107.0915418706513,21.359336274563006,-0.08636221187814339,1.4563636708382313,76.37021892163985
204,51.0,-1135.2358980849385,28.14422583958604,-1107.0916722453526,21.337855455057433,-0.0854730704786614,1.4511322810573062,76.37116960134236
205,51.25,-1135.2183606177568,28.126584122164033,-1107.0917764955927,21.316599739323674,-0.08456101455251962,1.4462925860237204,76.37208561656425
206,51.5,-1135.1972668394446,28.10539354923564,-1107.091873290209,21.295574947781173,-0.08362528568356936,1.4418354839805225,76.37296452158841
207,51.75,-1135.1712784171104,28.07932237139964,-1107.0919560457107,21.27478709648189,-0.08266529303407413,1.4377517334221868,76.37380396746084
208,52.0,-1135.1392177566886,28.047201542824624,-1107.0920162138639,21.254242301264135,-0.08168084439599857,1.4340319398421508,76.37460171604964
209,52.25,-1135.1001017838717,28.00802718659479,-1107.092074597277,21.233946674283892,-0.080672096013869,1.4306665080437302,76.37535564618811
210,52.5,-1135.0530944094062,27.960960862045688,-1107.0921335473604,21.2139062532572,-0.07963943455902485,1.427645620770422,76.37606373374788
211,52.75,-1134.9975132271647,27.90533777779544,-1107.0921754493693,21.19412695700438,-0.0785832266735679,1.4249592246824108,76.37672405412513
212,53.0,-1134.9328838065267,27.840676115804893,-1107.0922076907218,21.174614639920417,-0.0775036813131236,1.4225970909230394,76.37733478274508
213,53.25,-1134.858914859593,27.766697518804527,-1107.0922173407885,21.155375116347816,-0.07640119979624395,1.420548869229328,76.3778941955472
214,53.5,-1134.7755509093404,27.683336325500967,-1107.0922145838394,21.136414040022295,-0.07527666210233618,1.4188040707187932,76.37840067821678
215,53.75,-1134.6829169914126,27.59071320691218,-1107.0922037845005,21.11773678529665,-0.07413134093806263,1.4173520642913866,76.3788527277892
216,54.0,-1134.5812921449542,27.489106289135126,-1107.092185855819,21.099348369553265,-0.07296665901363439,1.4161821082010482,76.37924896779828
217,54.25,-1134.4710889682174,27.378920230050714,-1107.0921687381667,21.08125345578983,-0.07178397426740504,1.4152834104173038,76.37958815282757
218,54.5,-1134.3527993038297,27.260675359687212,-1107.0921239441425,21.063456382419563,-0.07058455450499908,1.4146451767886523,76.3798691751164
219,54.75,-1134.2271070852876,27.135024075784415,-1107.092083009503,21.045961178537333,-0.06936963935454182,1.4142566505554885,76.38009107359602
220,55.0,-1134.0947852060199,27.002758214728857,-1107.092026991291,21.028771562742293,-0.06814048504579315,1.414107144465417,76.38025303568442
221,55.25,-1133.9567734152079,26.864821744303658,-1107.091951670904,21.011890936014435,-0.06689836036268958,1.4141860903086183,76.38035439885319
222,55.5,-1133.8141435831785,26.72225958908318,-1107.0918839940953,20.995322382560946,-0.06564454808198704,1.4144830684248861,76.3803946601042
223,55.75,-1133.667942032218,26.57609654379254,-1107.0918454884254,20.979068661973443,-0.06438038451892554,1.4149878198390287,76.38037346770926
224,56.0,-1133.5191092342138,26.427327568273125,-1107.0917816659407,20.963132190301483,-0.06310727177931132,1.415690268465715,76.38029063219159
225,56.25,-1133.368711642921,26.276997377304692,-1107.0917142656162,20.94751502608379,-0.06182663837248583,1.416580530313713,76.3801461166084
226,56.5,-1133.2178644761443,26.126232430406628,-1107.0916320457377,20.93221887111524,-0.06053996251114427,1.4176489280944573,76.37994004024998
227,56.75,-1133.0677467510104,25.976208589723623,-1107.0915381612867,20.917245044828217,-0.05924883312962656,1.4188859997476184,76.37967267759839
228,57.0,-1132.9195821508765,25.82811506207493,-1107.0914670888017,20.902594454550425,-0.057954967590647936,1.4202824890984715,76.37934445616881
229,57.25,-1132.7745203003287,25.683111003511215,-1107.0914092968176,20.888267561032894,-0.056660292898848816,1.4218293336148922,76.37895594965897
230,57.5,-1132.6336064264178,25.542279344367348,-1107.0913270820504,20.874264308101,-0.05536700929663799,1.4235176391949973,76.37850787820823
231,57.75,-1132.4979049488902,25.4066266821833,-1107.091278266707,20.860584056384575,-0.0540775449907493,1.4253386620307873,76.37800110003482
232,58.0,-1132.368324868381,25.277103128010133,-1107.0912217403709,20.847225535605627,-0.052794486084988636,1.4272837840803279,76.37743660600452
233,58.25,-1132.2457562610507,25.15460547830447,-1107.0911507827461,20.83418681334208,-0.05152052024291145,1.4293444914680573,76.37681551488893
234,58.5,-1132.1310838535428,25.03996591552709,-1107.0911179380157,20.821465275484172,-0.050258445044825156,1.431512351182584,76.37613906135468
235,58.75,-1132.0250113680959,24.933937135743545,-1107.0910742323524,20.809057590819666,-0.04901117581623428,1.433778981433112,76.37540859545044
236,59.0,-1131.9281928762794,24.837171746555182,-1107.0910211297241,20.796959687576056,-0.04778168299062473,1.436136024730664,76.37462557137367
237,59.25,-1131.841218881309,24.75021538115309,-1107.091003500156,20.785166749324354,-0.046572960447366946,1.438575133150813,76.37379153783208
238,59.5,-1131.7644714340568,24.673503307789723,-1107.090968126267,20.773673207352374,-0.045387976864601595,1.441087953056679,76.37290813358715
239,59.75,-1131.698315255344,24.607349037075252,-1107.0909662182687,20.762472760892052,-0.044229624614780895,1.443666133964382,76.3719770756227
240,60.0,-1131.6428885236382,24.551932767038412,-1107.0909557566,20.751558395044984,-0.043100726347320976,1.4463013237282083,76.37100015020467
241,60.25,-1131.5982649698853,24.507304665814736,-1107.0909603040707,20.740922397718393,-0.04200401011743456,1.4489851570133152,76.36997920589546
242,60.5,-1131.564365543425,24.47339677854144,-1107.0909687648837,20.730556389986265,-0.04094206199665317,1.451709246973907,76.36891614506332
243,60.75,-1131.5410290434957,24.450033636799642,-1107.090995406696,20.720451366720066,-0.03991730137493648,1.4544651737606082,76.36781291681206
244,61.0,-1131.5279412344098,24.436939369042864,-1107.091001865367,20.710597739298798,-0.038931956457159224,1.457244474403561,76.36667150668009
245,61.25,-1131.5247710421681,24.43374308518415,-1107.091027956984,20.700985388491485,-0.037988020519007334,1.4600386414786346,76.3654939310958
246,61.5,-1131.5310477241874,24.439984519860083,-1107.0910632043274,20.691603729039294,-0.037087224879149325,1.462839120288638,76.36428222618396
247,61.75,-1131.5462186262012,24.455121583919794,-1107.0910970422813,20.68244177605191,-0.036231013671504005,1.4656372994618287,76.36303844295348
248,62.0,-1131.5697024539113,24.478546656463266,-1107.091155797448,20.67348822220354,-0.03542055040866291,1.4684245042501822,76.36176464350699
249,62.25,-1131.6008027866483,24.509613683801057,-1107.0911891028472,20.664731500847576,-0.0346567249857059,1.4711919958050017,76.36046289268656
250,62.5,-1131.6388812288642,24.547672935436747,-1107.0912082934274,20.656159859710687,-0.033940136403507286,1.4739309693177711,76.35913525421627
251,62.75,-1131.683341063559,24.592088895404178,-1107.0912521681548,20.647761432645822,-0.03327109781009333,1.4766325565289975,76.35778378182783
252,63.0,-1131.7335094437003,24.642230888077243,-1107.0912785556231,20.63952431080564,-0.03264964910630844,1.479287838800052,76.3564105156944
253,63.25,-1131.7887813523412,24.697454528094088,-1107.091326824247,20.631436608092667,-0.032075575413299307,1.4818878690757922,76.35501748311458
254,63.5,-1131.8484377488494,24.757093806215213,-1107.0913439426342,20.62348652309899,-0.03154835424306706,1.4844236890526405,76.35360668863648
255,63.75,-1131.911853455007,24.820476723786555,-1107.0913767312204,20.615662430971135,-0.031067095898071072,1.4868863598289392,76.35218011360698
256,64.0,-1131.978365547955,24.886940795123685,-1107.0914247528312,20.607952975149953,-0.03063055316188527,1.4892669954349975,76.35073971052411
257,64.25,-1132.0472935065627,24.95582210089668,-1107.091471405666,20.600347154390192,-0.030237202283373694,1.4915567924073738,76.34928740045758
258,64.5,-1132.1179501190782,25.026450750242862,-1107.0914993688352,20.592834374008266,-0.029885368833821892,1.4937470468037153,76.34782507024535
259,64.75,-1132.1897170618176,25.098185291735454,-1107.0915317700822,20.58540446997328,-0.02957330590015224,1.4958291850601493,76.34635456623363
260,65.0,-1132.2620122656226,25.170466690320456,-1107.0915455753022,20.57804772105819,-0.029299221333478228,1.497794787367887,76.34487769258764
261,65.25,-1132.3343974426389,25.242821855100015,-1107.091575587539,20.57075485930654,-0.02906129127526321,1.4996355981177791,76.34339620783031
262,65.5,-1132.4064077064395,25.31480729931815,-1107.0916004071214,20.56351707542056,-0.0288577091785763,1.5013435362570258,76.34191181660172
263,65.75,-1132.4775791093707,25.385967228402723,-1107.091611880968,20.556326004717253,-0.028686735249827303,1.502910703809116,76.34042617427109
264,66.0,-1132.5474701300263,25.455832525326784,-1107.0916376046996,20.549173707795646,-0.028546705444498006,1.5043293907507205,76.3389408746223
265,66.25,-1132.6156238093972,25.52395569659322,-1107.091668112804,20.542052651995004,-0.028436004534858644,1.5055920928968458,76.33745745197099
266,66.5,-1132.6815896257758,25.58992363596555,-1107.0916659898103,20.534955705528215,-0.028353026837334278,1.506691519945833,76.33597737826639
267,66.75,-1132.7450333461165,25.653356052326597,-1107.0916772937899,20.527876138576335,-0.028296201464595064,1.507620596332104,76.33450205980375
268,67.0,-1132.805610217154,25.713925997925703,-1107.0916842192282,20.52080760479592,-0.028264063707730294,1.5083724582090254,76.3330328373644
269,67.25,-1132.8630641698837,25.77135761776355,-1107.0917065521203,20.51374410672247,-0.028255228787781354,1.5089404439036338,76.33157097864296
270,67.5,-1132.9171062260866,25.825408844695687,-1107.091697381391,20.506679990402027,-0.028268378300054,1.5093180881078356,76.33011767992043
271,67.75,-1132.96757196635,25.875866895152296,-1107.0917050711978,20.499609917572442,-0.028302293464859272,1.509499120343387,76.3286740634733
272,68.0,-1133.0142581015825,25.922544554463624,-1107.0917135471188,20.492528843669596,-0.02835587568397018,1.509477468255812,76.32724117947032
273,68.25,-1133.0569892972708,25.965269471975628,-1107.091719825295,20.485431979730457,-0.028428150625957212,1.5092472599549014,76.32581999837552
274,68.5,-1133.0955733209848,26.00387676874892,-1107.0916965522358,20.47831476835662,-0.028518218491003288,1.5088028282401753,76.32441141462799
275,68.75,-1133.129922553897,26.038210052309754,-1107.0917125015872,20.471172870484956,-0.02862523074177614,1.50813871130831,76.32301624297244
276,69.0,-1133.1598367989063,26.068118423420675,-1107.0917183754857,20.46400215298573,-0.028748380186290622,1.5072496518115357,76.32163521415885
277,69.25,-1133.1851800382137,26.093458004268072,-1107.0917220339456,20.45679868039181,-0.02888689497754209,1.506130600392029,76.32026898180763
278,69.5,-1133.205811753869,26.114098286209895,-1107.0917134676592,20.449558705496962,-0.02904003970617422,1.5047767190810477,76.31891811194087
279,69.75,-1133.221652135253,26.129925026898853,-1107.091727108354,20.442278660538722,-0.029207109199862257,1.503183395005374,76.31758309000587
280,70.0,-1133.2325691357255,26.140844772154303,-1107.0917243635713,20.434955150897032,-0.029387426936500195,1.5013462593478342,76.31626431699222
281,70.25,-1133.2385057583451,26.146788867223357,-1107.0917168911217,20.42758494707047,-0.02958033629085233,1.4992611999811114,76.31496211277623
282,70.5,-1133.2394266948104,26.14771440506367,-1107.0917122897467,20.420164982751604,-0.02978518268836147,1.4969243721612526,76.31367671738015
283,70.75,-1133.235309265554,26.143604666650244,-1107.0917045989038,20.41269235572629,-0.03000130379436257,1.4943322110971953,76.31240828777955
284,71.0,-1133.2261604890227,26.134471277059067,-1107.0916892119637,20.405164330854422,-0.03022802045749311,1.4914814444093727,76.31115690460786
285,71.25,-1133.2120429947972,26.120357150172723,-1107.0916858446244,20.397578345497543,-0.03046463274832784,1.488369099587388,76.30992256941781
286,71.5,-1133.1930139288306,26.101344096143006,-1107.0916698326876,20.38993201448026,-0.03071043174500649,1.4849925084762556,76.30870520972061
287,71.75,-1133.1692272797227,26.077568417626885,-1107.0916588620958,20.38222312962504,-0.030964707421199493,1.4813493250407088,76.3075046822598
288,72.0,-1133.140864379704,26.049217691024463,-1107.0916466886795,20.37444966076966,-0.03122672784862487,1.4774375478493005,76.30632076903167
289,72.25,-1133.1081419065595,26.016519312455813,-1107.0916225941037,20.366609765700726,-0.031495731287081274,1.4732555336564181,76.30515318514779
290,72.5,-1133.0713097825646,25.979724497949388,-1107.0915852846153,20.35870179512612,-0.031770931931367714,1.4688020146233194,76.30400158262037
291,72.75,-1133.0306495055556,25.939076745583563,-1107.091572759972,20.35072429973504,-0.032051524978390415,1.46407612503895,76.30286555062122
292,73.0,-1132.986374028027,25.894803102401596,-1107.0915709256255,20.342676032636923,-0.032336688326658924,1.4590774242353335,76.30174461698388
293,73.25,-1132.938678883016,25.847132975203923,-1107.0915459078121,20.334555955571712,-0.03262557329443469,1.4538059294795083,76.30063825600189
294,73.5,-1132.8878389373422,25.79631602200041,-1107.0915229153418,20.326363245989707,-0.03291728423573399,1.448262149666359,76.29954588768197
295,73.75,-1132.8341260030866,25.742623998303074,-1107.0915020047835,20.318097313453844,-0.03321085930424158,1.442447120437981,76.2984668836816
296,74.0,-1132.7778284028172,25.68633917834085,-1107.0914892244764,20.309757816337587,-0.03350526690192517,1.4363624329298552,76.29740056932187
297,74.25,-1132.7192295268178,25.627743002653386,-1107.0914865241643,20.30134468000288,-0.03379940464756323,1.4300102802558388,76.29634622788323
298,74.5,-1132.6585545614362,25.56710844370014,-1107.091446117736,20.292858114013807,-0.03409211258093364,1.4233935165129523,76.29530311069198
299,74.75,-1132.5961233749986,25.504693959682125,-1107.0914294153165,20.284298623712413,-0.03438216050366729,1.4165157185368287,76.29427043328428
300,75.0,-1132.5321556404233,25.44074180155987,-1107.0914138388634,20.275667033761973,-0.034668231578514896,1.409381247406144,76.29324738496105
301,75.25,-1132.466893836856,25.375480636989664,-1107.091413199866,20.266964507923156,-0.03494893579342126,1.4019952945390133,76.29223313202118
302,75.5,-1132.4005099087954,25.309123268227907,-1107.0913866405674,20.25819256586526,-0.0352228175391546,1.3943639488272161,76.29122682127341
303,75.75,-1132.333226069808,25.24186392842211,-1107.0913621413858,20.249353099153577,-0.035488345688139016,1.3864942910821152,76.29022758535393
304,76.0,-1132.2652405947447,25.173879557884845,-1107.0913610368598,20.240448393021193,-0.03574389120562791,1.3783944934364893,76.28923454780039
305,76.25,-1132.196683704853,25.10533138540781,-1107.0913523194451,20.231481153550764,-0.03598772786038157,1.3700739279315726,76.2882468287125
306,76.5,-1132.1277185678482,25.036353526549572,-1107.0913650412986,20.222454529091003,-0.03621805200389986,1.3615432583129665,76.28726354869403
307,76.75,-1132.0583712384105,24.967009384892712,-1107.0913618535178,20.213372127548812,-0.03643299169830917,1.3528145143915902,76.28628383131645
308,77.0,-1131.9886359795928,24.897281088495113,-1107.0913548910976,20.204238033241847,-0.036630609262773166,1.3439011860244958,76.28530681364407
309,77.25,-1131.918452464044,24.827079604787347,-1107.0913728592568,20.195056822917426,-0.036808871831057986,1.334818290411706,76.284331644759
310,77.5,-1131.8476577177644,24.756255747811462,-1107.0914019699528,20.18583359732632,-0.036965649793181135,1.3255825072470968,76.28335749492766
311,77.75,-1131.7760461494327,24.6846257483211,-1107.0914204011115,20.176573998020835,-0.03709875282029678,1.3162123108648422,76.28238356183734
312,78.0,-1131.7034379020333,24.61200294294192,-1107.0914349590914,20.16728422091617,-0.037205913890871495,1.306728090305889,76.28140907456981
313,78.25,-1131.629661925137,24.538233369471495,-1107.0914285556655,20.1579710410754,-0.037284790045741874,1.2971522823512136,76.28043330007118
314,78.5,-1131.5546332523227,24.463176952447682,-1107.091456299875,20.1486418258933,-0.03733299573625737,1.2875095004462478,76.2794555419863
