step,time_fs,potential_eV,kinetic_eV,total_eV,projectile_min_substrate_distance_A,carbon_z_A
1100,275.0,-1126.3326964378357,19.241425462558546,-1107.0912709752772,1.2538222005022308,21.936833029077594
1101,275.25,-1126.2948005795479,19.203546095337934,-1107.09125448421,1.2525672855163899,21.945226415878807
1102,275.5,-1126.2647555321455,19.173534855539607,-1107.0912206766059,1.2505441744883985,21.95396668772023
1103,275.75,-1126.2427957952023,19.15157067997514,-1107.0912251152272,1.2477617898622717,21.963049587283454
1104,276.0,-1126.2289051562548,19.1376646805521,-1107.0912404757028,1.2442327025882751,21.97246927873387
1105,276.25,-1126.222897283733,19.13164865070262,-1107.0912486330303,1.239973314166837,21.982218273326023
1106,276.5,-1126.2244609370828,19.133165920175603,-1107.0912950169072,1.2350040908886548,21.992287333420073
1107,276.75,-1126.2330125495791,19.141663894122843,-1107.0913486554564,1.22934987200351,22.00266534301716
1108,277.0,-1126.247803337872,19.1563876026374,-1107.0914157352347,1.2230401927748151,22.01333917454732
1109,277.25,-1126.267866961658,19.17637807627301,-1107.091488885385,1.216109669898192,22.024293529686553
1110,277.5,-1126.2920370474458,19.200473004582037,-1107.0915640428636,1.2085983759333134,22.035510785069526
1111,277.75,-1126.318982206285,19.22731459896407,-1107.091667607321,1.200552328583823,22.04697078862427
1112,278.0,-1126.3471536561847,19.25537112654135,-1107.0917825296433,1.1920239884344295,22.058650653116253
1113,278.25,-1126.374868683517,19.282967954059654,-1107.0919007294574,1.1830727232867027,22.070524565500946
1114,278.5,-1126.4003600999713,19.308329195103145,-1107.0920309048681,1.1737652026804535,22.08256362786527
1115,278.75,-1126.421795167029,19.329642063780568,-1107.0921531032484,1.1641757726061335,22.094735709348978
1116,279.0,-1126.437413804233,19.345147617320865,-1107.0922661869122,1.1543866221701282,22.10700539017654
1117,279.25,-1126.4456157907844,19.353240569258418,-1107.092375221526,1.1444877281177777,22.119334000886706
1118,279.5,-1126.4450315609574,19.352578611122166,-1107.0924529498352,1.1345766319849333,22.131679731974103
1119,279.75,-1126.4347001239657,19.342203034940965,-1107.0924970890248,1.1247579148567948,22.14399787350514
1120,280.0,-1126.4141523763537,19.321656934953822,-1107.0924954414,1.1151423297553653,22.156241207524406
1121,280.25,-1126.383554957807,19.29109067724022,-1107.092464280567,1.1058455620075873,22.168360558411194
1122,280.5,-1126.3437096253037,19.251340665519155,-1107.0923689597846,1.0969866024066661,22.180305500306513
1123,280.75,-1126.2961983308196,19.203962630876198,-1107.0922356999433,1.0886856718503204,22.192025249739423
1124,281.0,-1126.243301026523,19.15121162810091,-1107.092089398422,1.0810617693181939,22.203469714357855
1125,281.25,-1126.1878170669079,19.095936265319423,-1107.0918808015886,1.074229757027227,22.214590735329967
1126,281.5,-1126.1330511718988,19.041397922736092,-1107.0916532491628,1.0682973933153876,22.225343331923472
1127,281.75,-1126.082497432828,18.991036982306838,-1107.091460450521,1.0633621729087903,22.235687018118615
1128,282.0,-1126.039449520409,18.948175456900938,-1107.091274063508,1.0595080554114022,22.24558716404784
1129,282.25,-1126.0068428069353,18.915690658969048,-1107.0911521479663,1.0568024906583644,22.255016228335354
1130,282.5,-1125.9867833256721,18.895707615789597,-1107.0910757098825,1.0552939305428435,22.26395478239929
1131,282.75,-1125.9804146662354,18.88934197903935,-1107.0910726871962,1.0550098610294485,22.27239229616883
1132,283.0,-1125.987717360258,18.896544987961974,-1107.0911723722961,1.0559556364676956,22.280327550524746
1133,283.25,-1126.0073806643486,18.91608054143156,-1107.0913001229171,1.0581142427106096,22.287768677338846
1134,283.5,-1126.037124671042,18.94562240708505,-1107.091502263957,1.061447083696618,22.29473277925596
1135,283.75,-1126.0737283453345,18.98196629363157,-1107.091762051703,1.0658954872733923,22.301245231383575
1136,284.0,-1126.1133381798863,19.021325875160073,-1107.0920123047263,1.071383002969795,22.307338676652392
1137,284.25,-1126.151911020279,19.059655168002017,-1107.0922558522768,1.0778182910416114,22.31305177049759
1138,284.5,-1126.1854556798935,19.09296782232575,-1107.0924878575677,1.0850981875183539,22.318427853982566
1139,284.75,-1126.2102937996387,19.117620763510782,-1107.092673036128,1.093110964040112,22.32351356991961
1140,285.0,-1126.2233518660069,19.130528209151887,-1107.092823656855,1.101739420852905,22.328357561462795
1141,285.25,-1126.2222093939781,19.129307190961924,-1107.0929022030161,1.1108637922485787,22.333009257256325
1142,285.5,-1126.205291584134,19.112355083522864,-1107.0929365006111,1.120364372705828,22.337517796522658
1143,285.75,-1126.171794846654,19.07885018820748,-1107.0929446584464,1.1301238184472484,22.341931102552707
1144,286.0,-1126.1215907037258,19.0287058916859,-1107.09288481204,1.1400289255310259,22.346295175915028
1145,286.25,-1126.0552949011326,18.96248762240856,-1107.092807278724,1.1499721609006628,22.350653494183057
1146,286.5,-1125.9740170389414,18.881306976586917,-1107.0927100623544,1.1598526049349949,22.35504665744471
1147,286.75,-1125.8792857080698,18.786708988892595,-1107.0925767191773,1.169576712648963,22.35951211341563
1148,287.0,-1125.7729963064194,18.680557412583248,-1107.092438893836,1.1790586537465617,22.364084048808472
1149,287.25,-1125.6572303324938,18.564934817246197,-1107.0922955152475,1.1882204665500529,22.368793350604694
1150,287.5,-1125.5342169627547,18.442055169478706,-1107.092161793276,1.1969919534708353,22.373667668656594
1151,287.75,-1125.4061911851168,18.31419023778581,-1107.092000947331,1.2053104356690667,22.378731533801357
1152,288.0,-1125.2754722386599,18.183610513068196,-1107.0918617255916,1.2131203473141858,22.38400654049621
1153,288.25,-1125.1442673951387,18.052541643957596,-1107.0917257511812,1.2203728131472853,22.389511533597247
1154,288.5,-1125.014722213149,17.923133064037092,-1107.091589149112,1.2270251442823985,22.39526282486418
1155,288.75,-1124.8889276236296,17.797437537635517,-1107.091490085994,1.2330403672697587,22.401274395114797
1156,289.0,-1124.7687691897154,17.67739599960328,-1107.091373190112,1.238386769015087,22.407558090372042
1157,289.25,-1124.6560895442963,17.564821685361036,-1107.0912678589352,1.2430375298989933,22.414123778077954
1158,289.5,-1124.5525501221418,17.46138220207608,-1107.0911679200658,1.2469703600568172,22.42097950276311
1159,289.75,-1124.4596713259816,17.368584570641264,-1107.0910867553403,1.2501671763510047,22.428131623163953
1160,290.0,-1124.3787778317928,17.287762493840848,-1107.091015337952,1.2526138132901217,22.43558493622475
1161,290.25,-1124.311029985547,17.220067202828925,-1107.0909627827182,1.2542998252155535,22.443342761957624
1162,290.5,-1124.257364705205,17.166452539295758,-1107.0909121659092,1.2552183080409722,22.451407022011256
1163,290.75,-1124.2185290753841,17.127657727873064,-1107.090871347511,1.2553657846579322,22.45977829207391
1164,291.0,-1124.1950388252735,17.104194427656623,-1107.0908443976168,1.25474212700898,22.468455839677247
1165,291.25,-1124.1871923953295,17.096334542038726,-1107.0908578532908,1.2533505437285561,22.477437637534553
1166,291.5,-1124.19496832788,17.104098830899744,-1107.09086949698,1.2511976278033057,22.486720352621983
1167,291.75,-1124.2181498259306,17.12724852449536,-1107.0909013014352,1.2482934437261164,22.496299319982285
1168,292.0,-1124.2562250494957,17.165281223443486,-1107.0909438260521,1.2446516781574997,22.506168489997098
1169,292.25,-1124.3084568083286,17.21742782773961,-1107.091028980589,1.2402898175513444,22.516320366922894
1170,292.5,-1124.3737493380904,17.28265318557501,-1107.0910961525153,1.2352293776022762,22.526745930667786
1171,292.75,-1124.4508456140757,17.359661833500095,-1107.0911837805756,1.229496193071454,22.537434542649667
1172,293.0,-1124.5382201746106,17.446905706593117,-1107.0913144680176,1.2231207475462917,22.548373832599186
1173,293.25,-1124.6340463608503,17.542598077929405,-1107.091448282921,1.216138533073272,22.559549570734852
1174,293.5,-1124.7363191321492,17.644734558016697,-1107.0915845741324,1.2085904291889797,22.57094553900764
1175,293.75,-1124.8428487926722,17.751116222890886,-1107.0917325697812,1.2005231325034273,22.582543386424618
1176,294.0,-1124.9512953087687,17.859382530445007,-1107.0919127783238,1.1919896244792132,22.59432247212993
1177,294.25,-1125.0591224953532,17.967056061737487,-1107.0920664336156,1.1830496198671159,22.606259724385005
1178,294.5,-1125.163842536509,18.071606201646407,-1107.0922363348627,1.17377000102647,22.61832950202283
1179,294.75,-1125.2629464790225,18.170533639078258,-1107.0924128399442,1.1642251070174658,22.630503508253035
1180,295.0,-1125.3540019989014,18.261463094909715,-1107.0925389039917,1.1544968474240476,22.642750774977227
1181,295.25,-1125.4349279478192,18.342248404603712,-1107.0926795432156,1.1446746902157914,22.65503769676544
1182,295.5,-1125.5038383305073,18.411091770868154,-1107.0927465596392,1.1348553662789997,22.66732817058044
1183,295.75,-1125.5594816207886,18.46666384005149,-1107.092817780737,1.1251423108773775,22.679583831282898
1184,296.0,-1125.6010458767414,18.508217734477018,-1107.0928281422644,1.1156447738758462,22.69176440996489
1185,296.25,-1125.6284964829683,18.535688402795472,-1107.0928080801727,1.1064765715378924,22.70382822121299
1186,296.5,-1125.6424866765738,18.549759903997884,-1107.0927267725758,1.0977544403582473,22.715732789877364
1187,296.75,-1125.6444919109344,18.551884458216673,-1107.0926074527179,1.0895959693751731,22.72743562520527
1188,297.0,-1125.636667817831,18.5442448854995,-1107.0924229323316,1.0821172272131505,22.738895096205713
1189,297.25,-1125.6218946278095,18.529649646161275,-1107.0922449816483,1.0754299844283606,22.7500714393173
1190,297.5,-1125.603369705379,18.51135443694049,-1107.0920152684384,1.0696387621525747,22.760927813435043
1191,297.75,-1125.58460932225,18.492823074893032,-1107.0917862473568,1.0648378125391627,22.771431362592896
1192,298.0,-1125.5690239444375,18.477437945487278,-1107.0915859989502,1.061107988089095,22.781554299113942
1193,298.25,-1125.5596237033606,18.468184235286383,-1107.0914394680742,1.0585138623698287,22.79127487954828
1194,298.5,-1125.558714389801,18.467351862107993,-1107.091362527693,1.0571012809499516,22.80057820759392
1195,298.75,-1125.567660972476,18.476298684139373,-1107.0913622883365,1.0568955659675798,22.80945679102867
1196,299.0,-1125.5866905003786,18.495311515983985,-1107.0913789843946,1.0579004782692445,22.817910817680232
1197,299.25,-1125.6150921434164,18.52358429355205,-1107.0915078498645,1.0600981382069414,22.825948091592316
1198,299.5,-1125.6509657874703,18.55931156647552,-1107.0916542209948,1.06344967330324,22.833583708363577
1199,299.75,-1125.6917618885636,18.599890438933276,-1107.0918714496304,1.0678967990679014,22.840839413523124
1200,300.0,-1125.734279371798,18.64219711729461,-1107.0920822545033,1.073364062501284,22.847742739606954
1201,300.25,-1125.775165706873,18.682895901666445,-1107.0922698052066,1.0797616029522843,22.854325978936586
1202,300.5,-1125.8111918270588,18.718735618768278,-1107.0924562082905,1.0869882401393254,22.860625060927465
1203,300.75,-1125.839396059513,18.7468023563583,-1107.0925937031548,1.0949345729390485,22.866678444051235
1204,301.0,-1125.8574071228504,18.76471946612608,-1107.0926876567244,1.1034859783015802,22.872526063883992
1205,301.25,-1125.8635096102953,18.770779202153197,-1107.0927304081422,1.1125254693441802,22.878208345013974
1206,301.5,-1125.8567457050085,18.76400416790009,-1107.0927415371084,1.1219361862962245,22.883765354094063
1207,301.75,-1125.8368340730667,18.74414332475795,-1107.0926907483088,1.1316036386226411,22.889236051006208
1208,302.0,-1125.804243221879,18.711615463405877,-1107.092627758473,1.1414174597381983,22.894657715603305
1209,302.25,-1125.7599383890629,18.66741855315026,-1107.0925198359125,1.1512728246997952,22.90006549650412
1210,302.5,-1125.7053853869438,18.613013037396627,-1107.092372349547,1.1610714549160523,22.905492104025356
1211,302.75,-1125.6424454152584,18.550204294102812,-1107.0922411211557,1.1707222419583536,22.910967633940718
1212,303.0,-1125.5731133669615,18.481029743525017,-1107.0920836234366,1.180141623310407,22.91651947477389
1213,303.25,-1125.4996034055948,18.407652305931762,-1107.091951099663,1.1892536719455506,22.922172309946173
1214,303.5,-1125.42407938838,18.33226470669328,-1107.0918146816869,1.1979899652977166,22.927948190597444
1215,303.75,-1125.3486911654472,18.257012592065603,-1107.0916785733816,1.2062893058605975,22.93386665510143
1216,304.0,-1125.2754925340414,18.18394153849049,-1107.091550995551,1.2140973139927165,22.939944888548336
1217,304.25,-1125.206398934126,18.114962906197864,-1107.091436027928,1.221365978811072,22.94619789288496
1218,304.5,-1125.1431690305471,18.051829916106144,-1107.091339114441,1.2280532201379952,22.952638650063797
1219,304.75,-1125.0873622447252,17.9961168237204,-1107.0912454210047,1.2341224532040844,22.959278281640675
1220,305.0,-1125.0403606146574,17.949204647517018,-1107.0911559671404,1.2395421615803977,22.96612620482172
1221,305.25,-1125.0033540725708,17.912269147901515,-1107.0910849246693,1.2442855372634478,22.973190262978836
1222,305.5,-1124.9773333668709,17.886274172925752,-1107.091059193945,1.2483301227774328,22.98047685462533
1223,305.75,-1124.9629773646593,17.871971476898,-1107.0910058877614,1.2516574897687662,22.98799104961239
1224,306.0,-1124.9609037339687,17.869905602818207,-1107.0909981311506,1.2542529875266708,22.995736680308735
1225,306.25,-1124.9714069217443,17.880418792870035,-1107.0909881288744,1.2561055315633909,23.00371641944774
1226,306.5,-1124.9946371614933,17.90365095748042,-1107.0909862040128,1.2572074201071768,23.01193184914555
1227,306.75,-1125.0305595323443,17.939542718255062,-1107.0910168140892,1.2575542281949805,23.020383502481568
1228,307.0,-1125.078899256885,17.987841584132017,-1107.091057672753,1.2571447240314184,23.029070900774272
1229,307.25,-1125.139180533588,18.048099592502854,-1107.091080941085,1.2559808499973755,23.03799256811604
1230,307.5,-1125.2108174934983,18.119675992732862,-1107.0911415007654,1.254067731072232,23.047146039663602
1231,307.75,-1125.29294808954,18.201748687255048,-1107.091199402285,1.2514137636586453,23.05652784273161
1232,308.0,-1125.3846077099442,18.293315393843187,-1107.091292316101,1.2480307284060754,23.06613347262443
1233,308.25,-1125.4845694229007,18.39319935459326,-1107.0913700683075,1.2439339616612304,23.075957350609187
1234,308.5,-1125.5915181264281,18.500056113812708,-1107.0914620126155,1.239142591125959,23.085992757950557
1235,308.75,-1125.7039514109492,18.612375533337747,-1107.0915758776114,1.2336797890576898,23.096231770930064
1236,309.0,-1125.8201812580228,18.728485997699863,-1107.091695260323,1.2275730889016316,23.106665175348827
1237,309.25,-1125.938386388123,18.846553611175185,-1107.0918327769477,1.220854744115543,23.117282368211974
1238,309.5,-1126.056558303535,18.964598810539083,-1107.091959492996,1.2135621015311941,23.128071259032406
1239,309.75,-1126.172637782991,19.080525592326353,-1107.0921121906645,1.2057379581678718,23.13901819080297
1240,310.0,-1126.2844045385718,19.192132969392205,-1107.0922715691797,1.1974309227562083,23.150107860269497
1241,310.25,-1126.3895526602864,19.297139550425268,-1107.0924131098611,1.188695883475553,23.16132319008101
1242,310.5,-1126.4858056381345,19.393230765729296,-1107.0925748724053,1.179594458819342,23.172645214914947
1243,310.75,-1126.5708481147885,19.47812370060743,-1107.092724414181,1.1701954352562813,23.184052975838433
1244,311.0,-1126.6425164714456,19.54964442510663,-1107.092872046339,1.1605749587687266,23.195523510772357
1245,311.25,-1126.6987869367003,19.60579121237805,-1107.0929957243222,1.150816591732938,23.207031865468917
1246,311.5,-1126.7379196807742,19.644825932832962,-1107.0930937479413,1.1410113624311342,23.21855107363416
1247,311.75,-1126.758591644466,19.66541372517765,-1107.0931779192883,1.1312575146923034,23.230052238924504
